dataset_id,subject_id,session_id,circuit_id,t_sec,dt_sec,spike_count,x_mtor_proxy,u_observer,condition,split
allen_vcnp_real_multi|gabors,C57BL/6J-404568,737581020,951873182,303.05,0.05,0,,-0.61318,117,test
allen_vcnp_real_multi|gabors,C57BL/6J-404568,737581020,951873182,303.2,0.05,0,,-0.61318,117,test
allen_vcnp_real_multi|gabors,C57BL/6J-404568,737581020,951873182,304.3,0.05,1,,-0.540408,130,test
allen_vcnp_real_multi|gabors,C57BL/6J-404568,737581020,951873182,304.9,0.05,0,,0.46931,240,test
allen_vcnp_real_multi|gabors,C57BL/6J-404568,737581020,951873182,305.45,0.05,0,,-0.61318,29,test
allen_vcnp_real_multi|gabors,C57BL/6J-404568,737581020,951873182,306.1,0.05,0,,-0.231125,188,test
allen_vcnp_real_multi|gabors,C57BL/6J-404568,737581020,951873182,306.35,0.05,0,,-0.358477,156,test
allen_vcnp_real_multi|gabors,C57BL/6J-404568,737581020,951873182,306.7,0.05,1,,2.443262,96,test
allen_vcnp_real_multi|gabors,C57BL/6J-404568,737581020,951873182,307.75,0.05,1,,2.494203,175,test
allen_vcnp_real_multi|gabors,C57BL/6J-404568,737581020,951873182,307.8,0.05,1,,2.494203,175,test
allen_vcnp_real_multi|gabors,C57BL/6J-404568,737581020,951873182,308.5,0.05,1,,-0.212932,218,test
allen_vcnp_real_multi|gabors,C57BL/6J-404568,737581020,951873182,310.1,0.05,0,,0.81316,208,test
allen_vcnp_real_multi|gabors,C57BL/6J-404568,737581020,951873182,311.25,0.05,0,,-0.676856,236,test
allen_vcnp_real_multi|gabors,C57BL/6J-404568,737581020,951873182,311.95,0.05,0,,-0.562239,225,test
allen_vcnp_real_multi|gabors,C57BL/6J-404568,737581020,951873182,312.25,0.05,0,,-0.61318,147,test
allen_vcnp_real_multi|gabors,C57BL/6J-404568,737581020,951873182,312.9,0.05,0,,-0.333006,176,test
allen_vcnp_real_multi|gabors,C57BL/6J-404568,737581020,951873182,313.1,0.05,0,,0.81316,208,test
allen_vcnp_real_multi|gabors,C57BL/6J-404568,737581020,951873182,313.65,0.05,1,,-0.358477,23,test
allen_vcnp_real_multi|gabors,C57BL/6J-404568,737581020,951873182,313.85,0.05,0,,-0.231125,125,test
allen_vcnp_real_multi|gabors,C57BL/6J-404568,737581020,951873182,315.55,0.05,0,,0.087255,210,test
allen_vcnp_real_multi|gabors,C57BL/6J-404568,737581020,951873182,315.75,0.05,1,,-0.358477,13,test
allen_vcnp_real_multi|gabors,C57BL/6J-404568,737581020,951873182,315.8,0.05,0,,-0.358477,13,test
allen_vcnp_real_multi|gabors,C57BL/6J-404568,737581020,951873182,316.0,0.05,0,,-0.199287,14,test
allen_vcnp_real_multi|gabors,C57BL/6J-404568,737581020,951873182,316.4,0.05,1,,-0.485828,105,test
allen_vcnp_real_multi|gabors,C57BL/6J-404568,737581020,951873182,316.95,0.05,0,,-0.715061,110,test
allen_vcnp_real_multi|gabors,C57BL/6J-404568,737581020,951873182,317.2,0.05,1,,2.443262,207,test
allen_vcnp_real_multi|gabors,C57BL/6J-404568,737581020,951873182,317.8,0.05,0,,-0.103773,230,test
allen_vcnp_real_multi|gabors,C57BL/6J-404568,737581020,951873182,317.85,0.05,1,,-0.103773,230,test
allen_vcnp_real_multi|gabors,C57BL/6J-404568,737581020,951873182,318.85,0.05,0,,-0.676856,90,test
allen_vcnp_real_multi|gabors,C57BL/6J-404568,737581020,951873182,320.1,0.05,1,,-0.103773,137,test
allen_vcnp_real_multi|gabors,C57BL/6J-404568,737581020,951873182,320.2,0.05,0,,-0.103773,137,test
allen_vcnp_real_multi|gabors,C57BL/6J-404568,737581020,951873182,320.8,0.05,1,,-0.103773,66,test
allen_vcnp_real_multi|gabors,C57BL/6J-404568,737581020,951873182,320.95,0.05,0,,-0.103773,66,test
allen_vcnp_real_multi|gabors,C57BL/6J-404568,737581020,951873182,321.75,0.05,0,,0.066029,31,test
allen_vcnp_real_multi|gabors,C57BL/6J-404568,737581020,951873182,321.85,0.05,0,,0.066029,31,test
allen_vcnp_real_multi|gabors,C57BL/6J-404568,737581020,951873182,322.55,0.05,0,,-0.676856,233,test
allen_vcnp_real_multi|gabors,C57BL/6J-404568,737581020,951873182,323.05,0.05,0,,-0.676856,233,test
allen_vcnp_real_multi|gabors,C57BL/6J-404568,737581020,951873182,323.15,0.05,0,,-0.676856,233,test
allen_vcnp_real_multi|gabors,C57BL/6J-404568,737581020,951873182,323.4,0.05,0,,-0.358477,85,test
allen_vcnp_real_multi|gabors,C57BL/6J-404568,737581020,951873182,323.7,0.05,0,,-0.540408,48,test
allen_vcnp_real_multi|gabors,C57BL/6J-404568,737581020,951873182,325.8,0.05,0,,-0.32209,27,test
allen_vcnp_real_multi|gabors,C57BL/6J-404568,737581020,951873182,325.9,0.05,0,,-0.32209,27,test
allen_vcnp_real_multi|gabors,C57BL/6J-404568,737581020,951873182,326.85,0.05,1,,0.150931,212,test
allen_vcnp_real_multi|gabors,C57BL/6J-404568,737581020,951873182,329.3,0.05,0,,-0.358477,151,test
allen_vcnp_real_multi|gabors,C57BL/6J-404568,737581020,951873182,330.15,0.05,1,,-0.333006,176,test
allen_vcnp_real_multi|gabors,C57BL/6J-404568,737581020,951873182,330.4,0.05,0,,-0.358477,151,test
allen_vcnp_real_multi|gabors,C57BL/6J-404568,737581020,951873182,331.5,0.05,0,,-0.540408,78,test
allen_vcnp_real_multi|gabors,C57BL/6J-404568,737581020,951873182,331.7,0.05,2,,4.013934,182,test
allen_vcnp_real_multi|gabors,C57BL/6J-404568,737581020,951873182,332.0,0.05,0,,-0.562239,133,test
allen_vcnp_real_multi|gabors,C57BL/6J-404568,737581020,951873182,332.05,0.05,1,,-0.374909,171,test
allen_vcnp_real_multi|gabors,C57BL/6J-404568,737581020,951873182,333.6,0.05,0,,-0.590025,20,test
allen_vcnp_real_multi|gabors,C57BL/6J-404568,737581020,951873182,334.0,0.05,0,,-0.61318,173,test
allen_vcnp_real_multi|gabors,C57BL/6J-404568,737581020,951873182,334.25,0.05,0,,-0.562239,225,test
allen_vcnp_real_multi|gabors,C57BL/6J-404568,737581020,951873182,334.95,0.05,0,,-0.358477,136,test
allen_vcnp_real_multi|gabors,C57BL/6J-404568,737581020,951873182,335.45,0.05,0,,-0.103773,86,test
allen_vcnp_real_multi|gabors,C57BL/6J-404568,737581020,951873182,335.65,0.05,0,,-0.409417,172,test
allen_vcnp_real_multi|gabors,C57BL/6J-404568,737581020,951873182,335.9,0.05,0,,-0.485828,100,test
allen_vcnp_real_multi|gabors,C57BL/6J-404568,737581020,951873182,336.1,0.05,0,,-0.358477,204,test
allen_vcnp_real_multi|gabors,C57BL/6J-404568,737581020,951873182,336.35,0.05,0,,-0.431249,178,test
allen_vcnp_real_multi|gabors,C57BL/6J-404568,737581020,951873182,336.55,0.05,0,,0.150931,123,test
allen_vcnp_real_multi|gabors,C57BL/6J-404568,737581020,951873182,337.15,0.05,0,,0.46931,240,test
allen_vcnp_real_multi|gabors,C57BL/6J-404568,737581020,951873182,337.2,0.05,0,,0.46931,240,test
allen_vcnp_real_multi|gabors,C57BL/6J-404568,737581020,951873182,337.55,0.05,0,,-0.867884,180,test
allen_vcnp_real_multi|gabors,C57BL/6J-404568,737581020,951873182,337.65,0.05,0,,-0.867884,180,test
allen_vcnp_real_multi|gabors,C57BL/6J-404568,737581020,951873182,338.45,0.05,0,,-0.103773,220,test
allen_vcnp_real_multi|gabors,C57BL/6J-404568,737581020,951873182,338.75,0.05,0,,-0.758725,169,test
allen_vcnp_real_multi|gabors,C57BL/6J-404568,737581020,951873182,339.05,0.05,0,,-0.485828,186,test
allen_vcnp_real_multi|gabors,C57BL/6J-404568,737581020,951873182,339.2,0.05,0,,-0.485828,186,test
allen_vcnp_real_multi|gabors,C57BL/6J-404568,737581020,951873182,340.4,0.05,0,,-0.231125,188,test
allen_vcnp_real_multi|gabors,C57BL/6J-404568,737581020,951873182,341.8,0.05,0,,-0.740532,35,test
allen_vcnp_real_multi|gabors,C57BL/6J-404568,737581020,951873182,342.4,0.05,1,,1.71099,114,test
allen_vcnp_real_multi|gabors,C57BL/6J-404568,737581020,951873182,343.4,0.05,0,,-0.562239,191,test
allen_vcnp_real_multi|gabors,C57BL/6J-404568,737581020,951873182,343.6,0.05,0,,-0.485828,214,test
allen_vcnp_real_multi|gabors,C57BL/6J-404568,737581020,951873182,344.15,0.05,0,,1.096972,63,test
allen_vcnp_real_multi|gabors,C57BL/6J-404568,737581020,951873182,344.8,0.05,0,,-0.540408,87,test
allen_vcnp_real_multi|gabors,C57BL/6J-404568,737581020,951873182,345.3,0.05,2,,-0.485828,10,test
allen_vcnp_real_multi|gabors,C57BL/6J-404568,737581020,951873182,345.75,0.05,1,,1.31529,57,test
allen_vcnp_real_multi|gabors,C57BL/6J-404568,737581020,951873182,345.85,0.05,0,,0.878655,34,test
allen_vcnp_real_multi|gabors,C57BL/6J-404568,737581020,951873182,346.55,0.05,0,,2.494203,175,test
allen_vcnp_real_multi|gabors,C57BL/6J-404568,737581020,951873182,346.6,0.05,1,,2.494203,175,test
allen_vcnp_real_multi|gabors,C57BL/6J-404568,737581020,951873182,346.7,0.05,0,,2.494203,175,test
allen_vcnp_real_multi|gabors,C57BL/6J-404568,737581020,951873182,346.95,0.05,0,,-0.740532,198,test
allen_vcnp_real_multi|gabors,C57BL/6J-404568,737581020,951873182,349.65,0.05,0,,-0.758725,169,test
allen_vcnp_real_multi|gabors,C57BL/6J-404568,737581020,951873182,349.85,0.05,0,,-0.715061,21,test
allen_vcnp_real_multi|gabors,C57BL/6J-404568,737581020,951873182,350.35,0.05,0,,-0.103773,102,test
allen_vcnp_real_multi|gabors,C57BL/6J-404568,737581020,951873182,351.25,0.05,0,,2.443262,96,test
allen_vcnp_real_multi|gabors,C57BL/6J-404568,737581020,951873182,351.8,0.05,0,,-0.472654,1,test
allen_vcnp_real_multi|gabors,C57BL/6J-404568,737581020,951873182,352.35,0.05,0,,-0.867884,180,test
allen_vcnp_real_multi|gabors,C57BL/6J-404568,737581020,951873182,352.8,0.05,0,,-0.740532,198,test
allen_vcnp_real_multi|gabors,C57BL/6J-404568,737581020,951873182,354.0,0.05,0,,0.023579,106,test
allen_vcnp_real_multi|gabors,C57BL/6J-404568,737581020,951873182,354.1,0.05,0,,-0.562239,213,test
allen_vcnp_real_multi|gabors,C57BL/6J-404568,737581020,951873182,354.35,0.05,0,,-0.649566,124,test
allen_vcnp_real_multi|gabors,C57BL/6J-404568,737581020,951873182,355.4,0.05,0,,-0.740532,74,test
allen_vcnp_real_multi|gabors,C57BL/6J-404568,737581020,951873182,355.9,0.05,0,,0.354693,231,test
allen_vcnp_real_multi|gabors,C57BL/6J-404568,737581020,951873182,356.15,0.05,0,,-0.715061,38,test
allen_vcnp_real_multi|gabors,C57BL/6J-404568,737581020,951873182,356.2,0.05,1,,-0.715061,38,test
allen_vcnp_real_multi|gabors,C57BL/6J-404568,737581020,951873182,357.05,0.05,0,,1.594251,7,test
allen_vcnp_real_multi|gabors,C57BL/6J-404568,737581020,951873182,357.45,0.05,0,,-0.358477,216,test
allen_vcnp_real_multi|gabors,C57BL/6J-404568,737581020,951873182,357.6,0.05,2,,1.169745,59,test
allen_vcnp_real_multi|gabors,C57BL/6J-404568,737581020,951873182,357.7,0.05,0,,1.169745,59,test
allen_vcnp_real_multi|gabors,C57BL/6J-404568,737581020,951873182,357.75,0.05,0,,1.169745,59,test
allen_vcnp_real_multi|gabors,C57BL/6J-404568,737581020,951873182,359.5,0.05,0,,-0.562239,203,test
allen_vcnp_real_multi|gabors,C57BL/6J-404568,737581020,951873182,359.65,0.05,0,,-0.867884,217,test
allen_vcnp_real_multi|gabors,C57BL/6J-404568,737581020,951873182,359.8,0.05,0,,-0.103773,209,test
allen_vcnp_real_multi|gabors,C57BL/6J-404568,737581020,951873182,360.3,0.05,0,,-0.562239,104,test
allen_vcnp_real_multi|gabors,C57BL/6J-404568,737581020,951873182,361.65,0.05,0,,-0.409417,45,test
allen_vcnp_real_multi|gabors,C57BL/6J-404568,737581020,951873182,362.15,0.05,0,,-0.256595,127,test
allen_vcnp_real_multi|gabors,C57BL/6J-404568,737581020,951873182,362.35,0.05,0,,-0.715061,148,test
allen_vcnp_real_multi|gabors,C57BL/6J-404568,737581020,951873182,362.4,0.05,0,,-0.715061,148,test
allen_vcnp_real_multi|gabors,C57BL/6J-404568,737581020,951873182,362.6,0.05,0,,-0.212932,101,test
allen_vcnp_real_multi|gabors,C57BL/6J-404568,737581020,951873182,362.65,0.05,0,,-0.212932,101,test
allen_vcnp_real_multi|gabors,C57BL/6J-404568,737581020,951873182,362.75,0.05,0,,-0.212932,101,test
allen_vcnp_real_multi|gabors,C57BL/6J-404568,737581020,951873182,363.75,0.05,1,,1.096972,63,test
allen_vcnp_real_multi|gabors,C57BL/6J-404568,737581020,951873182,364.5,0.05,0,,0.278282,238,test
allen_vcnp_real_multi|gabors,C57BL/6J-404568,737581020,951873182,365.1,0.05,0,,-0.562239,128,test
allen_vcnp_real_multi|gabors,C57BL/6J-404568,737581020,951873182,365.6,0.05,0,,-0.676856,150,test
allen_vcnp_real_multi|gabors,C57BL/6J-404568,737581020,951873182,366.25,0.05,2,,0.660338,189,test
allen_vcnp_real_multi|gabors,C57BL/6J-404568,737581020,951873182,368.0,0.05,0,,-0.581342,60,test
allen_vcnp_real_multi|gabors,C57BL/6J-404568,737581020,951873182,368.95,0.05,0,,-0.485828,10,test
allen_vcnp_real_multi|gabors,C57BL/6J-404568,737581020,951873182,369.7,0.05,0,,-0.61318,117,test
allen_vcnp_real_multi|gabors,C57BL/6J-404568,737581020,951873182,370.5,0.05,0,,-0.740532,35,test
allen_vcnp_real_multi|gabors,C57BL/6J-404568,737581020,951873182,370.8,0.05,0,,-0.61318,44,test
allen_vcnp_real_multi|gabors,C57BL/6J-404568,737581020,951873182,371.1,0.05,1,,1.096972,63,test
allen_vcnp_real_multi|gabors,C57BL/6J-404568,737581020,951873182,371.4,0.05,1,,0.235832,8,test
allen_vcnp_real_multi|gabors,C57BL/6J-404568,737581020,951873182,371.65,0.05,0,,-0.431249,178,test
allen_vcnp_real_multi|gabors,C57BL/6J-404568,737581020,951873182,372.1,0.05,0,,-0.562239,191,test
allen_vcnp_real_multi|gabors,C57BL/6J-404568,737581020,951873182,373.3,0.05,0,,4.013934,182,test
allen_vcnp_real_multi|gabors,C57BL/6J-404568,737581020,951873182,373.45,0.05,0,,4.013934,182,test
allen_vcnp_real_multi|gabors,C57BL/6J-404568,737581020,951873182,374.35,0.05,0,,-0.231125,188,test
allen_vcnp_real_multi|gabors,C57BL/6J-404568,737581020,951873182,374.75,0.05,0,,-0.867884,22,test
allen_vcnp_real_multi|gabors,C57BL/6J-404568,737581020,951873182,375.2,0.05,0,,-0.358477,23,test
allen_vcnp_real_multi|gabors,C57BL/6J-404568,737581020,951873182,375.65,0.05,0,,-0.649566,68,test
allen_vcnp_real_multi|gabors,C57BL/6J-404568,737581020,951873182,376.05,0.05,1,,-0.103773,11,test
allen_vcnp_real_multi|gabors,C57BL/6J-404568,737581020,951873182,376.8,0.05,0,,-0.485828,242,test
allen_vcnp_real_multi|gabors,C57BL/6J-404568,737581020,951873182,377.65,0.05,0,,0.81316,183,test
allen_vcnp_real_multi|gabors,C57BL/6J-404568,737581020,951873182,378.15,0.05,1,,0.878655,34,test
allen_vcnp_real_multi|gabors,C57BL/6J-404568,737581020,951873182,378.5,0.05,0,,-0.77237,28,test
allen_vcnp_real_multi|gabors,C57BL/6J-404568,737581020,951873182,378.95,0.05,0,,-0.485828,107,test
allen_vcnp_real_multi|gabors,C57BL/6J-404568,737581020,951873182,379.05,0.05,0,,-0.867884,79,test
allen_vcnp_real_multi|gabors,C57BL/6J-404568,737581020,951873182,379.4,0.05,0,,-0.294801,165,test
allen_vcnp_real_multi|gabors,C57BL/6J-404568,737581020,951873182,379.9,0.05,0,,-0.212932,218,test
allen_vcnp_real_multi|gabors,C57BL/6J-404568,737581020,951873182,380.3,0.05,0,,-0.103773,11,test
allen_vcnp_real_multi|gabors,C57BL/6J-404568,737581020,951873182,380.55,0.05,0,,0.023579,154,test
allen_vcnp_real_multi|gabors,C57BL/6J-404568,737581020,951873182,380.75,0.05,1,,0.023579,154,test
allen_vcnp_real_multi|gabors,C57BL/6J-404568,737581020,951873182,380.9,0.05,0,,-0.485828,242,test
allen_vcnp_real_multi|gabors,C57BL/6J-404568,737581020,951873182,381.2,0.05,0,,-0.231125,125,test
allen_vcnp_real_multi|gabors,C57BL/6J-404568,737581020,951873182,381.4,0.05,0,,-0.562239,191,test
allen_vcnp_real_multi|gabors,C57BL/6J-404568,737581020,951873182,381.9,0.05,0,,-0.103773,86,test
allen_vcnp_real_multi|gabors,C57BL/6J-404568,737581020,951873182,382.95,0.05,1,,0.201871,91,test
allen_vcnp_real_multi|gabors,C57BL/6J-404568,737581020,951873182,383.05,0.05,0,,-0.740532,35,test
allen_vcnp_real_multi|gabors,C57BL/6J-404568,737581020,951873182,383.55,0.05,0,,-0.431249,178,test
allen_vcnp_real_multi|gabors,C57BL/6J-404568,737581020,951873182,384.5,0.05,0,,-0.32209,27,test
allen_vcnp_real_multi|gabors,C57BL/6J-404568,737581020,951873182,384.65,0.05,0,,-0.867884,144,test
allen_vcnp_real_multi|gabors,C57BL/6J-404568,737581020,951873182,384.8,0.05,0,,2.443262,51,test
allen_vcnp_real_multi|gabors,C57BL/6J-404568,737581020,951873182,386.95,0.05,0,,-0.212932,218,test
allen_vcnp_real_multi|gabors,C57BL/6J-404568,737581020,951873182,387.9,0.05,0,,-0.008259,70,test
allen_vcnp_real_multi|gabors,C57BL/6J-404568,737581020,951873182,388.05,0.05,2,,1.424448,243,test
allen_vcnp_real_multi|gabors,C57BL/6J-404568,737581020,951873182,388.15,0.05,1,,1.424448,243,test
allen_vcnp_real_multi|gabors,C57BL/6J-404568,737581020,951873182,389.45,0.05,0,,-0.485828,186,test
allen_vcnp_real_multi|gabors,C57BL/6J-404568,737581020,951873182,390.1,0.05,0,,-0.61318,118,test
allen_vcnp_real_multi|gabors,C57BL/6J-404568,737581020,951873182,390.4,0.05,0,,-0.676856,177,test
allen_vcnp_real_multi|gabors,C57BL/6J-404568,737581020,951873182,390.8,0.05,0,,-0.231125,84,test
allen_vcnp_real_multi|gabors,C57BL/6J-404568,737581020,951873182,391.15,0.05,0,,-0.867884,149,test
allen_vcnp_real_multi|gabors,C57BL/6J-404568,737581020,951873182,391.55,0.05,0,,-0.358477,163,test
allen_vcnp_real_multi|gabors,C57BL/6J-404568,737581020,951873182,391.8,0.05,0,,-0.676856,177,test
allen_vcnp_real_multi|gabors,C57BL/6J-404568,737581020,951873182,391.95,0.05,0,,-0.758725,169,test
allen_vcnp_real_multi|gabors,C57BL/6J-404568,737581020,951873182,392.15,0.05,0,,-0.008259,70,test
allen_vcnp_real_multi|gabors,C57BL/6J-404568,737581020,951873182,392.2,0.05,0,,-0.008259,70,test
allen_vcnp_real_multi|gabors,C57BL/6J-404568,737581020,951873182,392.6,0.05,0,,-0.867884,180,test
allen_vcnp_real_multi|gabors,C57BL/6J-404568,737581020,951873182,393.05,0.05,0,,0.81316,183,test
allen_vcnp_real_multi|gabors,C57BL/6J-404568,737581020,951873182,394.15,0.05,0,,-0.409417,45,test
allen_vcnp_real_multi|gabors,C57BL/6J-404568,737581020,951873182,395.4,0.05,0,,-0.431249,42,test
allen_vcnp_real_multi|gabors,C57BL/6J-404568,737581020,951873182,396.5,0.05,0,,-0.581342,25,test
allen_vcnp_real_multi|gabors,C57BL/6J-404568,737581020,951873182,396.6,0.05,0,,-0.758725,169,test
allen_vcnp_real_multi|gabors,C57BL/6J-404568,737581020,951873182,397.15,0.05,0,,-0.867884,170,test
allen_vcnp_real_multi|gabors,C57BL/6J-404568,737581020,951873182,397.35,0.05,1,,0.915041,67,test
allen_vcnp_real_multi|gabors,C57BL/6J-404568,737581020,951873182,397.85,0.05,0,,-0.358477,85,test
allen_vcnp_real_multi|gabors,C57BL/6J-404568,737581020,951873182,397.9,0.05,0,,-0.358477,85,test
allen_vcnp_real_multi|gabors,C57BL/6J-404568,737581020,951873182,399.25,0.05,0,,-0.256595,127,test
allen_vcnp_real_multi|gabors,C57BL/6J-404568,737581020,951873182,400.15,0.05,0,,-0.867884,119,test
allen_vcnp_real_multi|gabors,C57BL/6J-404568,737581020,951873182,401.05,0.05,0,,-0.61318,117,test
allen_vcnp_real_multi|gabors,C57BL/6J-404568,737581020,951873182,401.4,0.05,0,,-0.61318,142,test
allen_vcnp_real_multi|gabors,C57BL/6J-404568,737581020,951873182,401.85,0.05,0,,-0.77237,28,test
allen_vcnp_real_multi|gabors,C57BL/6J-404568,737581020,951873182,402.35,0.05,2,,1.882915,215,test
allen_vcnp_real_multi|gabors,C57BL/6J-404568,737581020,951873182,405.35,0.05,1,,-0.431249,178,test
allen_vcnp_real_multi|gabors,C57BL/6J-404568,737581020,951873182,405.7,0.05,0,,-0.61318,237,test
allen_vcnp_real_multi|gabors,C57BL/6J-404568,737581020,951873182,405.85,0.05,0,,-0.485828,99,test
allen_vcnp_real_multi|gabors,C57BL/6J-404568,737581020,951873182,406.0,0.05,0,,-0.485828,99,test
allen_vcnp_real_multi|gabors,C57BL/6J-404568,737581020,951873182,406.1,0.05,0,,-0.715061,190,test
allen_vcnp_real_multi|gabors,C57BL/6J-404568,737581020,951873182,406.25,0.05,0,,-0.715061,190,test
allen_vcnp_real_multi|gabors,C57BL/6J-404568,737581020,951873182,406.35,0.05,1,,-0.562239,83,test
allen_vcnp_real_multi|gabors,C57BL/6J-404568,737581020,951873182,406.75,0.05,0,,-0.61318,112,test
allen_vcnp_real_multi|gabors,C57BL/6J-404568,737581020,951873182,406.9,0.05,0,,-0.581342,60,test
allen_vcnp_real_multi|gabors,C57BL/6J-404568,737581020,951873182,407.6,0.05,0,,0.023579,77,test
allen_vcnp_real_multi|gabors,C57BL/6J-404568,737581020,951873182,407.65,0.05,1,,0.023579,77,test
allen_vcnp_real_multi|gabors,C57BL/6J-404568,737581020,951873182,409.85,0.05,0,,-0.409417,222,test
allen_vcnp_real_multi|gabors,C57BL/6J-404568,737581020,951873182,409.9,0.05,0,,-0.409417,222,test
allen_vcnp_real_multi|gabors,C57BL/6J-404568,737581020,951873182,410.05,0.05,0,,-0.409417,222,test
allen_vcnp_real_multi|gabors,C57BL/6J-404568,737581020,951873182,411.15,0.05,0,,-0.562239,128,test
allen_vcnp_real_multi|gabors,C57BL/6J-404568,737581020,951873182,411.65,0.05,0,,0.023579,154,test
allen_vcnp_real_multi|gabors,C57BL/6J-404568,737581020,951873182,412.15,0.05,0,,1.096972,63,test
allen_vcnp_real_multi|gabors,C57BL/6J-404568,737581020,951873182,412.25,0.05,1,,1.096972,63,test
allen_vcnp_real_multi|gabors,C57BL/6J-404568,737581020,951873182,413.15,0.05,0,,-0.358477,13,test
allen_vcnp_real_multi|gabors,C57BL/6J-404568,737581020,951873182,413.65,0.05,1,,0.507516,49,test
allen_vcnp_real_multi|gabors,C57BL/6J-404568,737581020,951873182,415.1,0.05,0,,-0.562239,116,test
allen_vcnp_real_multi|gabors,C57BL/6J-404568,737581020,951873182,415.15,0.05,0,,-0.562239,116,test
allen_vcnp_real_multi|gabors,C57BL/6J-404568,737581020,951873182,415.9,0.05,1,,-0.231125,234,test
allen_vcnp_real_multi|gabors,C57BL/6J-404568,737581020,951873182,416.5,0.05,0,,-0.485828,186,test
allen_vcnp_real_multi|gabors,C57BL/6J-404568,737581020,951873182,417.4,0.05,0,,-0.740532,74,test
allen_vcnp_real_multi|gabors,C57BL/6J-404568,737581020,951873182,417.85,0.05,0,,-0.676856,177,test
allen_vcnp_real_multi|gabors,C57BL/6J-404568,737581020,951873182,418.8,0.05,0,,-0.676856,158,test
allen_vcnp_real_multi|gabors,C57BL/6J-404568,737581020,951873182,418.9,0.05,1,,2.443262,207,test
allen_vcnp_real_multi|gabors,C57BL/6J-404568,737581020,951873182,420.15,0.05,0,,-0.472654,1,test
allen_vcnp_real_multi|gabors,C57BL/6J-404568,737581020,951873182,420.45,0.05,1,,0.405634,69,test
allen_vcnp_real_multi|gabors,C57BL/6J-404568,737581020,951873182,420.9,0.05,0,,-0.77237,28,test
allen_vcnp_real_multi|gabors,C57BL/6J-404568,737581020,951873182,423.65,0.05,0,,-0.63865,94,test
allen_vcnp_real_multi|gabors,C57BL/6J-404568,737581020,951873182,424.0,0.05,0,,-0.103773,11,test
allen_vcnp_real_multi|gabors,C57BL/6J-404568,737581020,951873182,424.35,0.05,1,,2.843511,61,test
allen_vcnp_real_multi|gabors,C57BL/6J-404568,737581020,951873182,424.4,0.05,1,,2.843511,61,test
allen_vcnp_real_multi|gabors,C57BL/6J-404568,737581020,951873182,425.35,0.05,0,,1.206131,193,test
allen_vcnp_real_multi|gabors,C57BL/6J-404568,737581020,951873182,425.5,0.05,0,,1.206131,193,test
allen_vcnp_real_multi|gabors,C57BL/6J-404568,737581020,951873182,426.2,0.05,0,,-0.32209,27,test
allen_vcnp_real_multi|gabors,C57BL/6J-404568,737581020,951873182,426.3,0.05,0,,-0.32209,27,test
allen_vcnp_real_multi|gabors,C57BL/6J-404568,737581020,951873182,426.35,0.05,0,,-0.358477,216,test
allen_vcnp_real_multi|gabors,C57BL/6J-404568,737581020,951873182,427.1,0.05,1,,-0.867884,224,test
allen_vcnp_real_multi|gabors,C57BL/6J-404568,737581020,951873182,427.25,0.05,0,,-0.867884,224,test
allen_vcnp_real_multi|gabors,C57BL/6J-404568,737581020,951873182,427.35,0.05,0,,-0.256595,36,test
allen_vcnp_real_multi|gabors,C57BL/6J-404568,737581020,951873182,429.1,0.05,0,,-0.562239,232,test
allen_vcnp_real_multi|gabors,C57BL/6J-404568,737581020,951873182,430.4,0.05,1,,2.443262,138,test
allen_vcnp_real_multi|gabors,C57BL/6J-404568,737581020,951873182,432.35,0.05,0,,3.525752,167,test
allen_vcnp_real_multi|gabors,C57BL/6J-404568,737581020,951873182,434.15,0.05,0,,-0.715061,148,test
allen_vcnp_real_multi|gabors,C57BL/6J-404568,737581020,951873182,434.35,0.05,0,,0.532986,134,test
allen_vcnp_real_multi|gabors,C57BL/6J-404568,737581020,951873182,434.65,0.05,0,,-0.294801,166,test
allen_vcnp_real_multi|gabors,C57BL/6J-404568,737581020,951873182,435.35,0.05,0,,-0.562239,55,test
allen_vcnp_real_multi|gabors,C57BL/6J-404568,737581020,951873182,435.55,0.05,0,,-0.562239,55,test
allen_vcnp_real_multi|gabors,C57BL/6J-404568,737581020,951873182,436.1,0.05,0,,-0.358477,65,test
allen_vcnp_real_multi|gabors,C57BL/6J-404568,737581020,951873182,436.85,0.05,0,,-0.485828,99,test
allen_vcnp_real_multi|gabors,C57BL/6J-404568,737581020,951873182,437.05,0.05,0,,-0.485828,99,test
allen_vcnp_real_multi|gabors,C57BL/6J-404568,737581020,951873182,437.35,0.05,0,,-0.740532,74,test
allen_vcnp_real_multi|gabors,C57BL/6J-404568,737581020,951873182,437.65,0.05,0,,-0.867884,221,test
allen_vcnp_real_multi|gabors,C57BL/6J-404568,737581020,951873182,437.85,0.05,0,,-0.540408,130,test
allen_vcnp_real_multi|gabors,C57BL/6J-404568,737581020,951873182,437.9,0.05,0,,-0.540408,130,test
allen_vcnp_real_multi|gabors,C57BL/6J-404568,737581020,951873182,438.4,0.05,0,,0.278282,227,test
allen_vcnp_real_multi|gabors,C57BL/6J-404568,737581020,951873182,438.65,0.05,0,,-0.485828,242,test
allen_vcnp_real_multi|gabors,C57BL/6J-404568,737581020,951873182,440.25,0.05,0,,0.066029,31,test
