A_accuracy,B_accuracy,C_accuracy,batches,checkpoint_id,condition,data_shift_id,fisher_empirical_diag_burden,fisher_sample_count,global_step,gradient_disagreement,learning_rate,model_id,no_shift,parameter_distance_from_phase_start,parameter_update_norm,phase,phase_epoch,phase_global_updates,phase_relative_step,predictive_KL_from_previous,predictive_entropy,probe_gradient_norm,representation_coherence,representation_drift_from_A,representation_velocity,seed,timestamp_utc,train_gradient_norm,train_loss,validation_accuracy,validation_balanced_accuracy,validation_loss,C_balanced_accuracy,C_changed_balanced_accuracy,C_test_loss,C_unchanged_balanced_accuracy,head_parameter_distance_from_B,trunk_parameter_distance_from_B
0.871625,,,391.0,A15,constrained,A_clean,0.00915944017469883,20,5865,0.7663404022653898,0.02,light_cnn,False,19.61369495024867,0.9183375220955794,A,15,5865,5865,0.04556899379696898,0.4043630063533783,1.32489675283432,0.6182724858597756,0.0,0.004608341726287324,2010,2026-07-10T19:37:16.689413+00:00,1.330432869741679,0.37755831249077304,0.871625,0.8716250000000001,0.37987786928670486,,,,,,
0.72025,0.700375,,391.0,B10,constrained,79a9d970650ca075328eac6e3b23ac9ca4dde0c73809765057577fdbe3798be9,0.025227760896086693,20,9775,0.6918417103588581,0.003,light_cnn,False,16.242407723906837,0.5297327213560877,B,10,3910,3910,0.06702827618134355,1.1619884967803955,3.95803964138031,0.3605853222401064,0.407496452434155,0.0005081550200177753,2010,2026-07-10T19:39:01.242362+00:00,3.372416794757404,0.8839371390354908,0.700375,0.700375,0.8854378009057037,,,,,,
0.5655,0.55675,0.6795,391.0,C8,constrained,79a9d970650ca075328eac6e3b23ac9ca4dde0c73809765057577fdbe3798be9_label_rule,0.008586746640503407,20,12903,0.6044162108252447,0.003,light_cnn,False,3.3394603258787634,0.22096921905770703,C,8,3128,3128,0.07334119733812863,1.1530781984329224,3.9128851294517517,0.35393478555058966,,0.0010994707265393755,2010,2026-07-10T19:40:31.467086+00:00,4.472170394095008,0.9350481420526724,0.686875,0.686875,0.9155711171369985,0.6795,0.49949999999999994,0.9312658397223684,0.7995000000000001,2.5444382500963876,2.1628289945265506
0.871625,,,391.0,A15,high_update,A_clean,0.00915944017469883,20,5865,0.7663404022653898,0.02,light_cnn,False,19.61369495024867,0.9183375220955794,A,15,5865,5865,0.04556899379696898,0.4043630063533783,1.32489675283432,0.6182724858597756,0.0,0.004608341726287324,2010,2026-07-10T19:37:16.689413+00:00,1.330432869741679,0.37755831249077304,0.871625,0.8716250000000001,0.37987786928670486,,,,,,
0.72625,0.728875,,391.0,B10,high_update,79a9d970650ca075328eac6e3b23ac9ca4dde0c73809765057577fdbe3798be9,0.8088328242301941,20,9775,0.6526196325818698,0.12,light_cnn,False,498.0275647282386,3.9509748336949286,B,10,3910,3910,0.2190892911146297,0.722728967666626,0.879005640745163,0.6030093380469435,0.1923563561448638,0.03864241057782214,2010,2026-07-10T19:45:21.960879+00:00,0.7348351463332505,0.7131533671522994,0.728875,0.728875,0.7570151237143982,,,,,,
0.58125,0.581125,0.7855,391.0,C8,high_update,79a9d970650ca075328eac6e3b23ac9ca4dde0c73809765057577fdbe3798be9_label_rule,0.21898894011974335,20,12903,0.5678734630346298,0.12,light_cnn,False,18.520979567215356,3.318443635955083,C,8,3128,3128,0.07731459320368735,0.4956543445587158,0.8602948635816574,0.6050987916222341,,0.029320318836288384,2010,2026-07-10T19:46:41.546341+00:00,0.6629467354253735,0.5724158780958951,0.789125,0.7891250000000001,0.6050442820198669,0.7855000000000001,0.64625,0.6214172449139796,0.8783333333333334,8.98232207524171,16.19705449351314
0.871625,,,391.0,A15,replay,A_clean,0.00915944017469883,20,5865,0.7663404022653898,0.02,light_cnn,False,19.61369495024867,0.9183375220955794,A,15,5865,5865,0.04556899379696898,0.4043630063533783,1.32489675283432,0.6182724858597756,0.0,0.004608341726287324,2010,2026-07-10T19:37:16.689413+00:00,1.330432869741679,0.37755831249077304,0.871625,0.8716250000000001,0.37987786928670486,,,,,,
0.869125,0.8605,,391.0,B10,replay,79a9d970650ca075328eac6e3b23ac9ca4dde0c73809765057577fdbe3798be9,0.011289825662970543,20,9775,0.7617093670802811,0.02,light_cnn,False,11.183825806721126,0.8946621454090491,B,10,3910,3910,0.05445312634536162,0.3720470070838928,1.5244025886058807,0.503609585493461,0.10812176376632643,0.002141261607506495,2010,2026-07-10T19:48:24.844588+00:00,1.1496379192527908,0.3844320144113677,0.8605,0.8605,0.4040393162040458,,,,,,
0.616,0.612625,0.8494,391.0,C8,replay,79a9d970650ca075328eac6e3b23ac9ca4dde0c73809765057577fdbe3798be9_label_rule,0.004104931838810444,20,12903,0.5855698262651761,0.02,light_cnn,False,7.640001725827451,0.8013464295202384,C,8,3128,3128,0.05727556004730739,0.4295833706855774,1.5954095870256424,0.5246478132563619,,0.007070080163730785,2010,2026-07-10T19:49:51.601800+00:00,1.0492039353341398,0.44857567823146616,0.85025,0.85025,0.42596817066074544,0.8493999999999999,0.7077500000000001,0.43690381097352576,0.9438333333333332,4.939661317810357,5.8283250111824145
0.871625,,,391.0,A15,standard,A_clean,0.00915944017469883,20,5865,0.7663404022653898,0.02,light_cnn,False,19.61369495024867,0.9183375220955794,A,15,5865,5865,0.04556899379696898,0.4043630063533783,1.32489675283432,0.6182724858597756,0.0,0.004608341726287324,2010,2026-07-10T19:37:16.689413+00:00,1.330432869741679,0.37755831249077304,0.871625,0.8716250000000001,0.37987786928670486,,,,,,
0.859875,0.853125,,391.0,B10,standard,79a9d970650ca075328eac6e3b23ac9ca4dde0c73809765057577fdbe3798be9,0.009396569803357124,20,9775,0.7414014167152345,0.02,light_cnn,False,13.842907524379592,0.9220930407540738,B,10,3910,3910,0.034743010907146966,0.39118075370788574,1.5020776987075806,0.5285367940426511,0.10077731540192902,0.0032987581764810647,2010,2026-07-10T19:42:17.269637+00:00,1.106075211330448,0.4096847244769411,0.853125,0.853125,0.4216725884062315,,,,,,
0.6135,0.607375,0.8543,391.0,C8,standard,79a9d970650ca075328eac6e3b23ac9ca4dde0c73809765057577fdbe3798be9_label_rule,0.006022043991833925,20,12903,0.6218154110635321,0.02,light_cnn,False,8.66167382624204,0.8638562323655923,C,8,3128,3128,0.05663405605164719,0.3560035228729248,1.564277395606041,0.5117896400384538,,0.00661853243009658,2010,2026-07-10T19:43:47.241686+00:00,1.1058573119170831,0.3792502247082913,0.858625,0.858625,0.40207565703214154,0.8543,0.7282500000000001,0.41729879261755304,0.9383333333333334,5.529971762504803,6.666633766610098
